date,open,high,low,close,volume,average,barCount,tradeDate
2024-02-26 13:15:00-05:00,438.01,438.12,437.51,437.55,174240.0,437.854,1198,2024-02-26
2024-02-26 13:20:00-05:00,437.54,437.69,437.39,437.66,275450.0,437.541,1645,2024-02-26
2024-02-26 13:25:00-05:00,437.65,437.65,437.02,437.14,280587.0,437.237,1782,2024-02-26
2024-02-26 13:30:00-05:00,437.16,437.35,436.89,437.0,308691.0,437.092,2048,2024-02-26
2024-02-26 13:35:00-05:00,437.0,437.15,436.69,437.15,427380.0,436.925,2236,2024-02-26
2024-02-26 13:40:00-05:00,437.13,437.34,437.09,437.27,294486.0,437.237,1761,2024-02-26
2024-02-26 13:45:00-05:00,437.27,437.46,437.18,437.23,159617.0,437.318,920,2024-02-26
2024-02-26 13:50:00-05:00,437.24,437.29,436.96,437.28,258400.0,437.106,1685,2024-02-26
2024-02-26 13:55:00-05:00,437.28,437.53,437.24,437.53,137029.0,437.365,886,2024-02-26
2024-02-26 14:00:00-05:00,437.52,437.84,437.51,437.81,210223.0,437.698,1124,2024-02-26
2024-02-26 14:05:00-05:00,437.82,438.02,437.75,437.81,308934.0,437.877,1858,2024-02-26
2024-02-26 14:10:00-05:00,437.81,437.88,437.3,437.35,306489.0,437.515,1925,2024-02-26
2024-02-26 14:15:00-05:00,437.36,437.58,437.36,437.54,181081.0,437.465,1056,2024-02-26
2024-02-26 14:20:00-05:00,437.55,438.02,437.43,438.02,257416.0,437.724,1307,2024-02-26
2024-02-26 14:25:00-05:00,438.02,438.09,437.84,437.93,179811.0,437.944,973,2024-02-26
2024-02-26 14:30:00-05:00,437.91,438.17,437.83,437.9,216399.0,437.982,1097,2024-02-26
2024-02-26 14:35:00-05:00,437.91,437.99,437.6,437.86,259246.0,437.784,1608,2024-02-26
2024-02-26 14:40:00-05:00,437.85,437.93,437.5,437.7,151556.0,437.701,865,2024-02-26
2024-02-26 14:45:00-05:00,437.68,437.85,437.55,437.73,107953.0,437.708,612,2024-02-26
2024-02-26 14:50:00-05:00,437.73,438.01,437.55,437.61,170411.0,437.754,885,2024-02-26
2024-02-26 14:55:00-05:00,437.6,437.77,437.49,437.54,149627.0,437.644,920,2024-02-26
2024-02-26 15:00:00-05:00,437.55,437.6,437.32,437.49,237413.0,437.468,1482,2024-02-26
2024-02-26 15:05:00-05:00,437.49,437.68,437.32,437.65,210367.0,437.493,1347,2024-02-26
2024-02-26 15:10:00-05:00,437.65,438.02,437.62,437.8,211583.0,437.817,1314,2024-02-26
2024-02-26 15:15:00-05:00,437.78,437.96,437.43,437.49,236307.0,437.714,1214,2024-02-26
2024-02-26 15:20:00-05:00,437.49,437.68,437.35,437.42,238576.0,437.504,1509,2024-02-26
2024-02-26 15:25:00-05:00,437.43,437.65,437.37,437.51,125042.0,437.499,815,2024-02-26
2024-02-26 15:30:00-05:00,437.52,437.66,437.01,437.12,287458.0,437.297,1708,2024-02-26
2024-02-26 15:35:00-05:00,437.13,437.44,437.0,437.25,296808.0,437.265,1762,2024-02-26
2024-02-26 15:40:00-05:00,437.24,437.3,437.0,437.06,345189.0,437.113,2102,2024-02-26
2024-02-26 15:45:00-05:00,437.05,437.32,436.99,437.13,333038.0,437.176,2167,2024-02-26
2024-02-26 15:50:00-05:00,437.16,437.32,436.82,437.05,580215.0,437.044,3759,2024-02-26
2024-02-26 15:55:00-05:00,437.05,437.17,436.52,436.63,1034458.0,436.786,6345,2024-02-26
2024-02-27 09:30:00-05:00,437.67,437.89,437.18,437.56,833259.0,437.526,4542,2024-02-27
2024-02-27 09:35:00-05:00,437.56,437.75,436.68,436.78,568548.0,437.314,3072,2024-02-27
2024-02-27 09:40:00-05:00,436.79,436.79,435.81,436.17,909179.0,436.098,4805,2024-02-27
2024-02-27 09:45:00-05:00,436.18,436.59,436.04,436.57,511742.0,436.324,2782,2024-02-27
2024-02-27 09:50:00-05:00,436.56,436.82,436.28,436.65,590089.0,436.508,3544,2024-02-27
2024-02-27 09:55:00-05:00,436.67,437.14,436.52,436.97,348573.0,436.843,1887,2024-02-27
2024-02-27 10:00:00-05:00,436.97,437.65,436.91,437.23,570670.0,437.334,3150,2024-02-27
2024-02-27 10:05:00-05:00,437.2,437.35,436.69,437.28,491929.0,437.052,2732,2024-02-27
2024-02-27 10:10:00-05:00,437.28,437.46,437.04,437.38,334633.0,437.296,1857,2024-02-27
2024-02-27 10:15:00-05:00,437.37,437.91,437.1,437.9,445876.0,437.461,2527,2024-02-27
2024-02-27 10:20:00-05:00,437.9,437.99,437.49,437.55,381992.0,437.753,1990,2024-02-27
2024-02-27 10:25:00-05:00,437.55,437.61,437.04,437.47,422793.0,437.343,1853,2024-02-27
2024-02-27 10:30:00-05:00,437.48,437.63,437.35,437.48,275630.0,437.508,1338,2024-02-27
2024-02-27 10:35:00-05:00,437.47,437.68,437.15,437.18,367210.0,437.384,2177,2024-02-27
2024-02-27 10:40:00-05:00,437.18,437.28,436.9,436.97,313253.0,437.103,1561,2024-02-27
2024-02-27 10:45:00-05:00,436.98,437.87,436.74,437.66,402224.0,437.43,2217,2024-02-27
2024-02-27 10:50:00-05:00,437.66,437.82,437.26,437.36,290603.0,437.584,1376,2024-02-27
2024-02-27 10:55:00-05:00,437.37,437.65,437.29,437.54,270860.0,437.463,1272,2024-02-27
2024-02-27 11:00:00-05:00,437.54,437.6,437.31,437.36,183011.0,437.433,1100,2024-02-27
2024-02-27 11:05:00-05:00,437.36,437.38,436.93,436.94,324890.0,437.169,1642,2024-02-27
2024-02-27 11:10:00-05:00,436.93,437.28,436.87,437.25,197161.0,437.09,1156,2024-02-27
2024-02-27 11:15:00-05:00,437.24,437.27,436.75,436.95,289104.0,437.006,1648,2024-02-27
2024-02-27 11:20:00-05:00,436.94,437.06,436.74,437.05,174587.0,436.904,1133,2024-02-27
2024-02-27 11:25:00-05:00,437.01,437.18,436.58,436.65,240360.0,436.862,1414,2024-02-27
2024-02-27 11:30:00-05:00,436.63,437.02,436.49,436.93,249856.0,436.793,1431,2024-02-27
2024-02-27 11:35:00-05:00,436.91,436.92,436.54,436.74,146283.0,436.702,951,2024-02-27
2024-02-27 11:40:00-05:00,436.74,436.8,436.39,436.62,299975.0,436.536,1433,2024-02-27
2024-02-27 11:45:00-05:00,436.61,436.86,436.54,436.79,226252.0,436.748,1245,2024-02-27
2024-02-27 11:50:00-05:00,436.81,437.2,436.8,437.16,399997.0,437.089,2025,2024-02-27
2024-02-27 11:55:00-05:00,437.16,437.37,437.13,437.24,282363.0,437.237,1440,2024-02-27
2024-02-27 12:00:00-05:00,437.25,437.36,437.12,437.31,275473.0,437.249,1451,2024-02-27
2024-02-27 12:05:00-05:00,437.31,437.47,437.2,437.21,320258.0,437.327,1652,2024-02-27
2024-02-27 12:10:00-05:00,437.22,437.35,437.14,437.17,274142.0,437.249,1358,2024-02-27
2024-02-27 12:15:00-05:00,437.17,437.26,436.82,436.9,213987.0,437.046,1273,2024-02-27
2024-02-27 12:20:00-05:00,436.9,437.05,436.39,436.42,198990.0,436.68,1224,2024-02-27
2024-02-27 12:25:00-05:00,436.4,436.88,436.36,436.62,246559.0,436.651,1461,2024-02-27
2024-02-27 12:30:00-05:00,436.63,436.84,436.47,436.53,190064.0,436.679,1103,2024-02-27
2024-02-27 12:35:00-05:00,436.54,436.59,435.99,436.03,283458.0,436.289,1480,2024-02-27
2024-02-27 12:40:00-05:00,436.01,436.19,435.91,436.16,298772.0,436.054,1636,2024-02-27
2024-02-27 12:45:00-05:00,436.14,436.26,435.96,436.04,135968.0,436.093,887,2024-02-27
2024-02-27 12:50:00-05:00,436.0,436.1,435.72,435.74,177941.0,435.871,1008,2024-02-27
2024-02-27 12:55:00-05:00,435.74,435.74,435.34,435.5,382385.0,435.506,1933,2024-02-27
2024-02-27 13:00:00-05:00,435.48,435.91,435.02,435.76,574216.0,435.495,2630,2024-02-27
2024-02-27 13:05:00-05:00,435.81,435.99,435.65,435.8,292774.0,435.819,1067,2024-02-27
2024-02-27 13:10:00-05:00,435.8,436.14,435.79,436.05,214179.0,436.005,1062,2024-02-27
2024-02-27 13:15:00-05:00,436.06,436.19,435.93,435.95,163934.0,436.08,859,2024-02-27
2024-02-27 13:20:00-05:00,435.96,436.43,435.84,436.23,357770.0,436.087,2068,2024-02-27
2024-02-27 13:25:00-05:00,436.23,436.32,435.76,435.79,189625.0,435.969,897,2024-02-27
2024-02-27 13:30:00-05:00,435.8,435.99,435.69,435.96,202434.0,435.848,1106,2024-02-27
2024-02-27 13:35:00-05:00,435.96,436.08,435.78,436.06,143476.0,435.955,801,2024-02-27
2024-02-27 13:40:00-05:00,436.06,436.15,435.98,436.11,149649.0,436.074,784,2024-02-27
2024-02-27 13:45:00-05:00,436.09,436.22,435.9,436.16,173524.0,436.066,971,2024-02-27
2024-02-27 13:50:00-05:00,436.18,436.24,435.99,436.11,176165.0,436.106,1039,2024-02-27
2024-02-27 13:55:00-05:00,436.11,436.54,436.11,436.5,412266.0,436.368,2268,2024-02-27
2024-02-27 14:00:00-05:00,436.51,436.73,436.48,436.55,311628.0,436.599,1581,2024-02-27
2024-02-27 14:05:00-05:00,436.55,436.8,436.52,436.57,253820.0,436.626,1176,2024-02-27
2024-02-27 14:10:00-05:00,436.61,436.9,436.6,436.89,182522.0,436.737,1001,2024-02-27
2024-02-27 14:15:00-05:00,436.89,437.42,436.81,437.36,368857.0,437.151,1976,2024-02-27
2024-02-27 14:20:00-05:00,437.37,437.41,437.15,437.36,218575.0,437.276,1160,2024-02-27
2024-02-27 14:25:00-05:00,437.36,437.4,437.09,437.37,202202.0,437.252,1151,2024-02-27
2024-02-27 14:30:00-05:00,437.37,437.74,437.36,437.72,353612.0,437.57,2094,2024-02-27
2024-02-27 14:35:00-05:00,437.72,437.76,437.58,437.69,233580.0,437.674,1367,2024-02-27
2024-02-27 14:40:00-05:00,437.69,437.85,437.54,437.63,261086.0,437.709,1425,2024-02-27
2024-02-27 14:45:00-05:00,437.64,437.66,437.32,437.51,260657.0,437.502,1556,2024-02-27
2024-02-27 14:50:00-05:00,437.51,437.67,437.41,437.54,191540.0,437.536,1132,2024-02-27
2024-02-27 14:55:00-05:00,437.54,437.94,437.54,437.87,196193.0,437.789,1021,2024-02-27
2024-02-27 15:00:00-05:00,437.87,437.93,437.47,437.64,258736.0,437.716,1431,2024-02-27
2024-02-27 15:05:00-05:00,437.65,437.74,437.56,437.72,198534.0,437.659,1147,2024-02-27
2024-02-27 15:10:00-05:00,437.71,437.89,437.62,437.66,147240.0,437.759,887,2024-02-27
2024-02-27 15:15:00-05:00,437.66,437.7,437.39,437.47,263326.0,437.544,1750,2024-02-27
2024-02-27 15:20:00-05:00,437.44,437.8,437.32,437.78,179191.0,437.575,1141,2024-02-27
2024-02-27 15:25:00-05:00,437.79,437.96,437.65,437.84,330009.0,437.823,1988,2024-02-27
2024-02-27 15:30:00-05:00,437.84,437.85,437.31,437.35,284653.0,437.517,1632,2024-02-27
2024-02-27 15:35:00-05:00,437.35,437.48,437.26,437.44,195347.0,437.374,1183,2024-02-27
2024-02-27 15:40:00-05:00,437.45,437.6,437.26,437.54,316716.0,437.401,1968,2024-02-27
2024-02-27 15:45:00-05:00,437.54,437.69,437.48,437.69,270718.0,437.571,1644,2024-02-27
2024-02-27 15:50:00-05:00,437.68,437.9,437.44,437.64,547711.0,437.66,3290,2024-02-27
2024-02-27 15:55:00-05:00,437.63,437.8,437.43,437.62,1472729.0,437.655,7230,2024-02-27
2024-02-28 09:30:00-05:00,435.44,435.91,434.9,435.5,924625.0,435.426,5119,2024-02-28
2024-02-28 09:35:00-05:00,435.51,435.94,435.48,435.75,619865.0,435.735,3685,2024-02-28
2024-02-28 09:40:00-05:00,435.75,435.98,435.25,435.41,398252.0,435.575,2701,2024-02-28
2024-02-28 09:45:00-05:00,435.42,435.43,434.85,434.99,569031.0,435.132,3661,2024-02-28
2024-02-28 09:50:00-05:00,434.98,434.99,434.3,434.53,703632.0,434.557,4616,2024-02-28
2024-02-28 09:55:00-05:00,434.54,434.95,434.47,434.77,465293.0,434.776,3055,2024-02-28
2024-02-28 10:00:00-05:00,434.76,434.99,434.37,434.81,542621.0,434.716,3856,2024-02-28
2024-02-28 10:05:00-05:00,434.81,435.22,434.44,435.14,407349.0,434.785,2351,2024-02-28
2024-02-28 10:10:00-05:00,435.12,435.42,435.04,435.08,331085.0,435.256,2030,2024-02-28
2024-02-28 10:15:00-05:00,435.1,435.39,434.96,435.18,277780.0,435.184,1659,2024-02-28
2024-02-28 10:20:00-05:00,435.15,435.31,434.83,434.86,269271.0,435.059,1622,2024-02-28
2024-02-28 10:25:00-05:00,434.88,435.09,434.54,434.93,398508.0,434.844,2381,2024-02-28
2024-02-28 10:30:00-05:00,434.95,435.36,434.89,435.26,288287.0,435.144,1669,2024-02-28
2024-02-28 10:35:00-05:00,435.27,435.54,435.14,435.39,277951.0,435.367,1537,2024-02-28
2024-02-28 10:40:00-05:00,435.39,435.48,435.18,435.4,153217.0,435.355,960,2024-02-28
2024-02-28 10:45:00-05:00,435.39,435.55,435.17,435.19,277212.0,435.354,1908,2024-02-28
2024-02-28 10:50:00-05:00,435.2,435.38,435.1,435.24,238142.0,435.225,1787,2024-02-28
2024-02-28 10:55:00-05:00,435.25,435.6,435.13,435.54,230400.0,435.336,1483,2024-02-28
2024-02-28 11:00:00-05:00,435.55,436.25,435.55,436.1,499946.0,435.978,3008,2024-02-28
2024-02-28 11:05:00-05:00,436.1,436.21,435.91,435.98,233374.0,436.074,1365,2024-02-28
2024-02-28 11:10:00-05:00,435.98,436.09,435.76,435.9,200683.0,435.914,1148,2024-02-28
2024-02-28 11:15:00-05:00,435.9,436.34,435.9,436.25,244944.0,436.111,1564,2024-02-28
2024-02-28 11:20:00-05:00,436.27,436.5,436.21,436.3,285946.0,436.358,1819,2024-02-28
2024-02-28 11:25:00-05:00,436.31,436.39,436.17,436.33,145259.0,436.274,955,2024-02-28
2024-02-28 11:30:00-05:00,436.35,436.48,436.16,436.28,149034.0,436.323,950,2024-02-28
2024-02-28 11:35:00-05:00,436.3,436.61,436.23,436.44,204271.0,436.451,1431,2024-02-28
2024-02-28 11:40:00-05:00,436.46,436.58,436.3,436.55,158329.0,436.447,1061,2024-02-28
2024-02-28 11:45:00-05:00,436.55,436.67,436.36,436.46,180394.0,436.539,909,2024-02-28
2024-02-28 11:50:00-05:00,436.47,436.64,436.38,436.39,232848.0,436.504,1131,2024-02-28
2024-02-28 11:55:00-05:00,436.39,436.55,436.26,436.39,161549.0,436.378,984,2024-02-28
2024-02-28 12:00:00-05:00,436.4,436.47,436.02,436.38,287662.0,436.206,1379,2024-02-28
2024-02-28 12:05:00-05:00,436.37,436.4,436.07,436.13,105282.0,436.245,557,2024-02-28
2024-02-28 12:10:00-05:00,436.13,436.22,435.93,436.09,179090.0,436.075,1077,2024-02-28
2024-02-28 12:15:00-05:00,436.08,436.17,435.82,435.83,158011.0,435.995,943,2024-02-28
2024-02-28 12:20:00-05:00,435.83,436.03,435.66,435.89,207141.0,435.784,1196,2024-02-28
2024-02-28 12:25:00-05:00,435.89,435.93,435.49,435.61,201485.0,435.685,1288,2024-02-28
2024-02-28 12:30:00-05:00,435.61,435.62,434.91,435.05,387711.0,435.222,2308,2024-02-28
2024-02-28 12:35:00-05:00,435.06,435.2,434.81,434.85,300409.0,435.014,1861,2024-02-28
2024-02-28 12:40:00-05:00,434.85,435.16,434.78,435.12,341137.0,434.996,1757,2024-02-28
2024-02-28 12:45:00-05:00,435.11,435.44,435.06,435.34,317571.0,435.261,1960,2024-02-28
2024-02-28 12:50:00-05:00,435.35,435.45,435.22,435.39,166650.0,435.335,1053,2024-02-28
2024-02-28 12:55:00-05:00,435.38,435.45,435.25,435.29,143943.0,435.361,891,2024-02-28
2024-02-28 13:00:00-05:00,435.27,435.4,435.02,435.05,259972.0,435.169,1375,2024-02-28
2024-02-28 13:05:00-05:00,435.04,435.1,434.73,434.88,297956.0,434.933,1924,2024-02-28
2024-02-28 13:10:00-05:00,434.88,435.19,434.72,435.19,222133.0,434.936,1328,2024-02-28
2024-02-28 13:15:00-05:00,435.21,435.57,435.16,435.44,376054.0,435.392,2350,2024-02-28
2024-02-28 13:20:00-05:00,435.44,435.73,435.42,435.68,213451.0,435.59,1267,2024-02-28
2024-02-28 13:25:00-05:00,435.68,435.85,435.58,435.78,229124.0,435.765,1310,2024-02-28
2024-02-28 13:30:00-05:00,435.81,436.06,435.81,435.97,307805.0,435.941,1867,2024-02-28
2024-02-28 13:35:00-05:00,435.97,436.12,435.9,436.12,147186.0,436.012,841,2024-02-28
2024-02-28 13:40:00-05:00,436.11,436.2,435.97,435.98,170914.0,436.081,1001,2024-02-28
2024-02-28 13:45:00-05:00,435.99,436.09,435.72,435.78,237419.0,435.91,1354,2024-02-28
2024-02-28 13:50:00-05:00,435.78,435.88,435.66,435.84,154900.0,435.765,929,2024-02-28
2024-02-28 13:55:00-05:00,435.85,436.06,435.82,436.06,190413.0,435.911,1174,2024-02-28
2024-02-28 14:00:00-05:00,436.05,436.17,435.89,435.9,201100.0,436.047,1370,2024-02-28
2024-02-28 14:05:00-05:00,435.9,435.9,435.5,435.58,353565.0,435.683,2364,2024-02-28
2024-02-28 14:10:00-05:00,435.57,435.63,435.05,435.18,402284.0,435.276,2879,2024-02-28
2024-02-28 14:15:00-05:00,435.18,435.44,434.98,435.34,525422.0,435.225,3610,2024-02-28
2024-02-28 14:20:00-05:00,435.32,435.48,435.19,435.41,227983.0,435.326,1545,2024-02-28
2024-02-28 14:25:00-05:00,435.41,435.44,435.08,435.1,208804.0,435.231,1248,2024-02-28
2024-02-28 14:30:00-05:00,435.1,435.1,434.9,434.97,214528.0,434.983,1319,2024-02-28
2024-02-28 14:35:00-05:00,434.96,434.97,434.55,434.85,404826.0,434.745,2407,2024-02-28
2024-02-28 14:40:00-05:00,434.83,434.83,434.58,434.73,252982.0,434.686,1494,2024-02-28
2024-02-28 14:45:00-05:00,434.73,434.98,434.67,434.75,299528.0,434.869,1819,2024-02-28
2024-02-28 14:50:00-05:00,434.75,434.99,434.47,434.95,375270.0,434.711,2109,2024-02-28
2024-02-28 14:55:00-05:00,434.95,435.24,434.91,435.2,343103.0,435.088,1916,2024-02-28
2024-02-28 15:00:00-05:00,435.21,435.55,435.2,435.45,338666.0,435.377,2039,2024-02-28
2024-02-28 15:05:00-05:00,435.45,435.46,434.83,434.98,382758.0,435.097,2048,2024-02-28
2024-02-28 15:10:00-05:00,434.98,435.01,434.79,434.92,207295.0,434.893,1236,2024-02-28
2024-02-28 15:15:00-05:00,434.91,435.13,434.85,435.11,190798.0,435.008,1236,2024-02-28
2024-02-28 15:20:00-05:00,435.1,435.42,434.95,435.29,258977.0,435.227,1515,2024-02-28
2024-02-28 15:25:00-05:00,435.29,435.54,435.24,435.49,257058.0,435.365,1692,2024-02-28
2024-02-28 15:30:00-05:00,435.47,435.57,435.27,435.55,271897.0,435.397,1850,2024-02-28
2024-02-28 15:35:00-05:00,435.56,435.6,435.26,435.33,242714.0,435.389,1439,2024-02-28
2024-02-28 15:40:00-05:00,435.31,435.42,435.12,435.19,234028.0,435.292,1562,2024-02-28
2024-02-28 15:45:00-05:00,435.19,435.25,434.87,435.16,346132.0,435.039,1836,2024-02-28
2024-02-28 15:50:00-05:00,435.17,435.18,434.65,434.78,469723.0,434.895,2988,2024-02-28
2024-02-28 15:55:00-05:00,434.78,435.35,434.77,435.28,1325387.0,435.153,8070,2024-02-28
2024-02-29 09:30:00-05:00,438.23,439.09,437.98,438.93,1534777.0,438.571,8450,2024-02-29
2024-02-29 09:35:00-05:00,438.93,439.27,438.37,438.56,871566.0,438.815,4494,2024-02-29
2024-02-29 09:40:00-05:00,438.57,438.87,438.23,438.5,610476.0,438.554,2981,2024-02-29
2024-02-29 09:45:00-05:00,438.53,438.79,438.28,438.48,561147.0,438.544,3287,2024-02-29
2024-02-29 09:50:00-05:00,438.48,438.97,438.3,438.79,400368.0,438.683,2179,2024-02-29
2024-02-29 09:55:00-05:00,438.8,439.07,438.66,438.78,388380.0,438.889,2054,2024-02-29
2024-02-29 10:00:00-05:00,438.78,439.16,438.6,439.02,501656.0,438.967,2883,2024-02-29
2024-02-29 10:05:00-05:00,439.05,439.14,438.31,438.61,458122.0,438.738,2889,2024-02-29
2024-02-29 10:10:00-05:00,438.62,438.64,437.02,437.18,928143.0,437.555,5256,2024-02-29
2024-02-29 10:15:00-05:00,437.19,437.82,437.02,437.65,530514.0,437.518,2911,2024-02-29
2024-02-29 10:20:00-05:00,437.63,438.12,437.46,437.99,357102.0,437.832,1869,2024-02-29
2024-02-29 10:25:00-05:00,437.99,438.21,437.78,437.9,255537.0,438.011,1493,2024-02-29
2024-02-29 10:30:00-05:00,437.91,438.14,437.75,437.99,251467.0,437.936,1381,2024-02-29
2024-02-29 10:35:00-05:00,437.98,438.37,437.82,438.29,390679.0,438.053,1924,2024-02-29
2024-02-29 10:40:00-05:00,438.28,438.34,437.53,437.65,341462.0,437.885,1961,2024-02-29
2024-02-29 10:45:00-05:00,437.65,438.38,437.37,438.24,394911.0,437.829,2253,2024-02-29
2024-02-29 10:50:00-05:00,438.26,438.3,437.41,437.43,240160.0,437.885,1318,2024-02-29
2024-02-29 10:55:00-05:00,437.45,437.73,437.2,437.59,306979.0,437.469,1582,2024-02-29
2024-02-29 11:00:00-05:00,437.59,437.66,436.69,437.25,508432.0,437.135,2584,2024-02-29
2024-02-29 11:05:00-05:00,437.25,437.67,437.2,437.54,264100.0,437.483,1333,2024-02-29
2024-02-29 11:10:00-05:00,437.53,437.76,437.35,437.74,169049.0,437.56,923,2024-02-29
2024-02-29 11:15:00-05:00,437.73,437.83,437.48,437.65,171650.0,437.682,981,2024-02-29
2024-02-29 11:20:00-05:00,437.66,437.68,437.27,437.46,188910.0,437.457,1154,2024-02-29
2024-02-29 11:25:00-05:00,437.43,437.54,436.95,436.97,240304.0,437.25,1434,2024-02-29
2024-02-29 11:30:00-05:00,436.98,437.01,436.37,436.47,419608.0,436.765,2449,2024-02-29
2024-02-29 11:35:00-05:00,436.48,436.81,435.52,435.58,649553.0,436.111,3714,2024-02-29
2024-02-29 11:40:00-05:00,435.58,435.98,435.02,435.96,825989.0,435.525,4248,2024-02-29
2024-02-29 11:45:00-05:00,435.95,436.52,435.62,436.5,480517.0,436.127,2180,2024-02-29
2024-02-29 11:50:00-05:00,436.48,436.87,436.44,436.83,340400.0,436.613,1758,2024-02-29
2024-02-29 11:55:00-05:00,436.84,437.16,436.79,437.09,444819.0,436.936,2339,2024-02-29
2024-02-29 12:00:00-05:00,437.08,437.53,436.94,437.3,438820.0,437.311,2782,2024-02-29
2024-02-29 12:05:00-05:00,437.27,437.4,436.89,437.14,306279.0,437.111,1727,2024-02-29
2024-02-29 12:10:00-05:00,437.13,437.38,437.1,437.31,263746.0,437.24,1399,2024-02-29
2024-02-29 12:15:00-05:00,437.31,437.46,437.15,437.37,246082.0,437.282,1444,2024-02-29
2024-02-29 12:20:00-05:00,437.36,437.5,437.05,437.24,248786.0,437.28,1348,2024-02-29
2024-02-29 12:25:00-05:00,437.24,437.28,436.72,436.78,311236.0,437.03,1826,2024-02-29
2024-02-29 12:30:00-05:00,436.79,437.22,436.76,436.99,181918.0,437.054,1123,2024-02-29
2024-02-29 12:35:00-05:00,436.98,437.14,436.87,437.12,150648.0,436.988,917,2024-02-29
2024-02-29 12:40:00-05:00,437.15,437.36,436.97,437.13,273605.0,437.2,1224,2024-02-29
2024-02-29 12:45:00-05:00,437.13,437.56,436.94,437.45,359977.0,437.303,2158,2024-02-29
2024-02-29 12:50:00-05:00,437.46,437.9,437.34,437.88,375297.0,437.607,2238,2024-02-29
2024-02-29 12:55:00-05:00,437.89,438.04,437.84,437.96,321776.0,437.926,1747,2024-02-29
2024-02-29 13:00:00-05:00,437.96,438.22,437.92,438.18,262673.0,438.106,1679,2024-02-29
2024-02-29 13:05:00-05:00,438.16,438.3,438.01,438.27,173745.0,438.155,1204,2024-02-29
2024-02-29 13:10:00-05:00,438.28,438.51,438.25,438.4,247885.0,438.398,1375,2024-02-29
2024-02-29 13:15:00-05:00,438.4,438.47,438.14,438.36,301534.0,438.311,1835,2024-02-29
2024-02-29 13:20:00-05:00,438.37,438.43,438.08,438.29,181920.0,438.279,1284,2024-02-29
2024-02-29 13:25:00-05:00,438.3,438.65,438.27,438.55,311841.0,438.51,2170,2024-02-29
2024-02-29 13:30:00-05:00,438.56,438.67,438.37,438.39,201765.0,438.519,1365,2024-02-29
2024-02-29 13:35:00-05:00,438.38,438.56,438.24,438.35,148716.0,438.387,1021,2024-02-29
2024-02-29 13:40:00-05:00,438.35,438.37,438.0,438.13,165776.0,438.161,1023,2024-02-29
2024-02-29 13:45:00-05:00,438.14,438.3,438.05,438.19,205023.0,438.196,1114,2024-02-29
2024-02-29 13:50:00-05:00,438.2,438.48,438.15,438.37,190020.0,438.362,1268,2024-02-29
2024-02-29 13:55:00-05:00,438.37,438.48,438.33,438.38,164428.0,438.411,956,2024-02-29
2024-02-29 14:00:00-05:00,438.36,438.51,438.21,438.36,200163.0,438.373,1301,2024-02-29
2024-02-29 14:05:00-05:00,438.4,438.41,438.07,438.29,247203.0,438.193,1339,2024-02-29
2024-02-29 14:10:00-05:00,438.32,438.61,438.28,438.57,220999.0,438.46,1318,2024-02-29
2024-02-29 14:15:00-05:00,438.57,438.88,438.49,438.74,271039.0,438.721,1646,2024-02-29
2024-02-29 14:20:00-05:00,438.73,438.82,438.47,438.49,185925.0,438.653,1229,2024-02-29
2024-02-29 14:25:00-05:00,438.5,438.5,437.82,438.1,337384.0,438.148,1732,2024-02-29
2024-02-29 14:30:00-05:00,438.11,438.27,437.9,438.13,204309.0,438.082,1103,2024-02-29
2024-02-29 14:35:00-05:00,438.15,438.26,438.08,438.21,155233.0,438.17,901,2024-02-29
2024-02-29 14:40:00-05:00,438.21,438.24,437.86,437.86,189349.0,438.026,1161,2024-02-29
2024-02-29 14:45:00-05:00,437.86,438.09,437.64,438.03,308263.0,437.894,1639,2024-02-29
2024-02-29 14:50:00-05:00,438.02,438.09,437.8,437.91,151850.0,437.935,789,2024-02-29
2024-02-29 14:55:00-05:00,437.9,438.37,437.89,438.37,225383.0,438.132,1333,2024-02-29
2024-02-29 15:00:00-05:00,438.36,438.54,438.18,438.27,243491.0,438.359,1607,2024-02-29
2024-02-29 15:05:00-05:00,438.27,438.33,438.09,438.32,151206.0,438.236,976,2024-02-29
2024-02-29 15:10:00-05:00,438.32,438.38,438.0,438.03,178200.0,438.216,1201,2024-02-29
2024-02-29 15:15:00-05:00,438.03,438.38,437.95,438.38,174237.0,438.244,1119,2024-02-29
2024-02-29 15:20:00-05:00,438.38,438.57,438.38,438.55,245264.0,438.48,1370,2024-02-29
2024-02-29 15:25:00-05:00,438.56,438.71,438.47,438.67,213857.0,438.612,1317,2024-02-29
2024-02-29 15:30:00-05:00,438.66,438.92,438.53,438.61,439613.0,438.754,2748,2024-02-29
2024-02-29 15:35:00-05:00,438.61,438.84,438.61,438.82,392303.0,438.753,2146,2024-02-29
2024-02-29 15:40:00-05:00,438.82,439.13,438.73,438.8,437220.0,438.933,2655,2024-02-29
2024-02-29 15:45:00-05:00,438.81,439.33,438.79,439.13,484302.0,439.095,2990,2024-02-29
2024-02-29 15:50:00-05:00,439.13,439.56,439.05,439.32,1094577.0,439.327,7471,2024-02-29
2024-02-29 15:55:00-05:00,439.31,440.09,439.0,439.12,2774788.0,439.728,15214,2024-02-29
2024-03-01 09:30:00-05:00,439.9,441.07,439.84,440.81,829351.0,440.541,4826,2024-03-01
2024-03-01 09:35:00-05:00,440.78,440.86,440.11,440.66,657461.0,440.52,3940,2024-03-01
